,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
267,icse-icse2024,10.1145/3597503.3639162,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
268,icse-icse2024,10.1145/3597503.3639210,3,SUCCESS,P,,,,,,
269,icse-icse2024,10.1145/3597503.3623322,1,SUCCESS,P,,,,,,
270,icse-icse2024,10.1145/3597503.3623346,1,SUCCESS,P,,,,,,
271,icse-icse2024,10.1145/3597503.3639076,2,SUCCESS,P,,,,,,
272,icse-icse2024,10.1145/3597503.3639211,1,SUCCESS,P,,,,,,
273,icse-icse2024,10.1145/3597503.3623318,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
274,icse-icse2024,10.1145/3597503.3639100,2,SUCCESS,P,,,,,,
275,icse-icse2024,10.1145/3597503.3639208,2,SUCCESS,P,,,,,,
276,icse-icse2024,10.1145/3597503.3639087,2,SUCCESS,P,,,,,,
277,icse-icse2024,10.1145/3597503.3639580,5,SUCCESS,P,,,,,,
278,icse-icse2024,10.1145/3597503.3639220,5,SUCCESS,P,,,,,,
279,icse-icse2024,10.1145/3597503.3639178,6,SUCCESS,P,,,,,,
280,icse-icse2024,10.1145/3597503.3623311,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
281,icst-icst2024,10.1109/ICST60714.2024.00022,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
282,icst-icst2024,10.1109/ICST60714.2024.00023,6,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2.0,Single,1
283,icst-icst2024,10.1109/ICST60714.2024.00024,3,SUCCESS,P,,,,,,
284,icst-icst2024,10.1109/ICST60714.2024.00019,2,SUCCESS,P,,,,,,
285,icst-icst2024,10.1109/ICST60714.2024.00022,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
286,icst-icst2024,10.1109/ICST60714.2024.00034,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
287,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Combination,3
288,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Combination,3
289,icst-icst2024,10.1109/ICST60714.2024.00029,2,SUCCESS,P,,,,,,
290,icst-icst2024,10.1109/ICST60714.2024.00020,10,SUCCESS,P,,,,,,
291,icst-icst2024,10.1109/ICST60714.2024.00012,11,SUCCESS,P,,,,,,
292,icst-icst2024,10.1109/ICST60714.2024.00012,13,SUCCESS,P,,,,,,
293,icst-icst2024,10.1109/ICST60714.2024.00019,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
294,icst-icst2024,10.1109/ICST60714.2024.00035,1,SUCCESS,P,,,,,,
295,icst-icst2024,10.1109/ICST60714.2024.00017,10,SUCCESS,P,,,,,,
296,icst-icst2024,10.1109/ICST60714.2024.00021,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
297,icst-icst2024,10.1109/ICST60714.2024.00010,3,SUCCESS,D,Map,Geographic Map,Geographic Map,2.0,Single,1
298,icst-icst2024,10.1109/ICST60714.2024.00017,6,SUCCESS,P,,,,,,
299,icst-icst2024,10.1109/ICST60714.2024.00025,4,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
300,icst-icst2024,10.1109/ICST60714.2024.00023,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
301,icst-icst2024,10.1109/ICST60714.2024.00013,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
302,icst-icst2024,10.1109/ICST60714.2024.00025,2,SUCCESS,P,,,,,,
303,icst-icst2024,10.1109/ICST60714.2024.00023,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
304,icst-icst2024,10.1109/ICST60714.2024.00028,3,SUCCESS,P,,,,,,
305,icst-icst2024,10.1109/ICST60714.2024.00023,1,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2.0,Single,1
306,icst-icst2024,10.1109/ICST60714.2024.00023,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Single,1
307,msr-msr2024,10.1145/3643991.3644907,7,FAILED,,,,,,,
308,msr-msr2024,10.1145/3643991.3644933,2,FAILED,,,,,,,
309,msr-msr2024,10.1145/3643991.3644898,3,FAILED,,,,,,,
310,msr-msr2024,10.1145/3643991.3644912,4,FAILED,,,,,,,
311,msr-msr2024,10.1145/3643991.3644899,4,FAILED,,,,,,,
312,msr-msr2024,10.1145/3643991.3644911,3,FAILED,,,,,,,
313,msr-msr2024,10.1145/3643991.3644905,4,FAILED,,,,,,,
314,msr-msr2024,10.1145/3643991.3644905,3,FAILED,,,,,,,
315,msr-msr2024,10.1145/3643991.3644935,6,FAILED,,,,,,,
316,msr-msr2024,10.1145/3643991.3644909,1,FAILED,,,,,,,
317,msr-msr2024,10.1145/3643991.3644913,2,FAILED,,,,,,,
318,msr-msr2024,10.1145/3643991.3644930,1,FAILED,,,,,,,
319,msr-msr2024,10.1145/3643991.3644936,6,FAILED,,,,,,,
320,msr-msr2024,10.1145/3643991.3644921,2,FAILED,,,,,,,
321,msr-msr2024,10.1145/3643991.3644904,6,FAILED,,,,,,,
322,msr-msr2024,10.1145/3643991.3644914,1,FAILED,,,,,,,
323,msr-msr2024,10.1145/3643991.3644899,1,FAILED,,,,,,,
324,msr-msr2024,10.1145/3643991.3644932,3,FAILED,,,,,,,
325,msr-msr2024,10.1145/3643991.3644915,8,FAILED,,,,,,,
326,msr-msr2024,10.1145/3643991.3644927,13,FAILED,,,,,,,
327,msr-msr2024,10.1145/3643991.3644927,6,FAILED,,,,,,,
328,msr-msr2024,10.1145/3643991.3644932,12,FAILED,,,,,,,
329,msr-msr2024,10.1145/3643991.3644911,2,FAILED,,,,,,,
330,msr-msr2024,10.1145/3643991.3644932,7,FAILED,,,,,,,
331,icse-icse2024,10.1145/3597503.3623343,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
332,icse-icse2024,10.1145/3597503.3623322,2,SUCCESS,P,,,,,,
333,icse-icse2024,10.1145/3597503.3639175,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
334,icse-icse2024,10.1145/3597503.3639210,4,SUCCESS,P,,,,,,
335,icse-icse2024,10.1145/3597503.3639580,7,SUCCESS,P,,,,,,
336,icse-icse2024,10.1145/3597503.3639188,1,SUCCESS,P,,,,,,
337,icse-icse2024,10.1145/3597503.3639120,1,SUCCESS,P,,,,,,
338,icse-icse2024,10.1145/3597503.3623320,3,SUCCESS,P,,,,,,
339,icse-icse2024,10.1145/3597503.3639192,3,SUCCESS,P,,,,,,
340,icse-icse2024,10.1145/3597503.3639093,4,SUCCESS,P,,,,,,
341,icse-icse2024,10.1145/3597503.3639220,6,SUCCESS,P,,,,,,
342,icse-icse2024,10.1145/3597503.3639230,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Single,1
343,icse-icse2024,10.1145/3597503.3623345,2,SUCCESS,P,,,,,,
344,icse-icse2024,10.1145/3597503.3639092,1,SUCCESS,P,,,,,,
345,icse-icse2024,10.1145/3597503.3623312,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
346,icse-icse2024,10.1145/3597503.3639156,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
347,icse-icse2024,10.1145/3597503.3623301,3,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
348,icse-icse2024,10.1145/3597503.3623315,3,SUCCESS,P,,,,,,
349,icse-icse2024,10.1145/3597503.3639206,5,SUCCESS,P,,,,,,
350,icse-icse2024,10.1145/3597503.3639100,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
351,icse-icse2024,10.1145/3597503.3639148,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
352,icse-icse2024,10.1145/3597503.3639213,7,SUCCESS,T,,,,,,
353,icse-icse2024,10.1145/3597503.3639215,4,SUCCESS,P,,,,,,
354,icse-icse2024,10.1145/3597503.3623336,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
355,icse-icse2024,10.1145/3597503.3623316,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,6
356,icst-icst2024,10.1109/ICST60714.2024.00027,9,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Single,1
357,icst-icst2024,10.1109/ICST60714.2024.00026,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
358,icst-icst2024,10.1109/ICST60714.2024.00028,6,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
359,icst-icst2024,10.1109/ICST60714.2024.00017,11,SUCCESS,P,,,,,,
360,icst-icst2024,10.1109/ICST60714.2024.00017,8,SUCCESS,P,,,,,,
361,icst-icst2024,10.1109/ICST60714.2024.00020,2,SUCCESS,P,,,,,,
362,icst-icst2024,10.1109/ICST60714.2024.00012,2,SUCCESS,P,,,,,,
363,icst-icst2024,10.1109/ICST60714.2024.00036,1,SUCCESS,P,,,,,,
364,icst-icst2024,10.1109/ICST60714.2024.00026,1,SUCCESS,P,,,,,,
365,icst-icst2024,10.1109/ICST60714.2024.00033,2,SUCCESS,P,,,,,,
366,icst-icst2024,10.1109/ICST60714.2024.00019,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
367,icst-icst2024,10.1109/ICST60714.2024.00023,9,SUCCESS,P,,,,,,
368,icst-icst2024,10.1109/ICST60714.2024.00010,4,SUCCESS,P,,,,,,
369,icst-icst2024,10.1109/ICST60714.2024.00028,1,SUCCESS,P,,,,,,
370,icst-icst2024,10.1109/ICST60714.2024.00033,4,SUCCESS,P,,,,,,
371,icst-icst2024,10.1109/ICST60714.2024.00022,2,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
372,icst-icst2024,10.1109/ICST60714.2024.00020,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
373,icst-icst2024,10.1109/ICST60714.2024.00033,3,SUCCESS,P,,,,,,
374,icst-icst2024,10.1109/ICST60714.2024.00023,5,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
375,icst-icst2024,10.1109/ICST60714.2024.00021,2,SUCCESS,P,,,,,,
376,icst-icst2024,10.1109/ICST60714.2024.00027,6,SUCCESS,P,,,,,,
377,icst-icst2024,10.1109/ICST60714.2024.00024,1,SUCCESS,P,,,,,,
378,icst-icst2024,10.1109/ICST60714.2024.00034,1,SUCCESS,P,,,,,,
379,icst-icst2024,10.1109/ICST60714.2024.00016,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
380,icst-icst2024,10.1109/ICST60714.2024.00014,3,SUCCESS,P,,,,,,
381,icsa-icsa2024,10.1109/ICSA59870.2024.00012,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
382,icsa-icsa2024,10.1109/ICSA59870.2024.00020,2,SUCCESS,P,,,,,,
383,icsa-icsa2024,10.1109/ICSA59870.2024.00024,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
384,icsa-icsa2024,10.1109/ICSA59870.2024.00022,3,SUCCESS,P,,,,,,
385,icsa-icsa2024,10.1109/ICSA59870.2024.00014,6,SUCCESS,P,,,,,,
386,icsa-icsa2024,10.1109/ICSA59870.2024.00010,3,SUCCESS,P,,,,,,
387,icsa-icsa2024,10.1109/ICSA59870.2024.00017,7,SUCCESS,P,,,,,,
388,icsa-icsa2024,10.1109/ICSA59870.2024.00019,3,SUCCESS,P,,,,,,
389,icsa-icsa2024,10.1109/ICSA59870.2024.00019,4,SUCCESS,P,,,,,,
390,icsa-icsa2024,10.1109/ICSA59870.2024.00020,1,SUCCESS,P,,,,,,
391,icsa-icsa2024,10.1109/ICSA59870.2024.00017,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
392,icsa-icsa2024,10.1109/ICSA59870.2024.00017,8,SUCCESS,P,,,,,,
393,icsa-icsa2024,10.1109/ICSA59870.2024.00024,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
394,icsa-icsa2024,10.1109/ICSA59870.2024.00020,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
395,icsa-icsa2024,10.1109/ICSA59870.2024.00024,1,SUCCESS,P,,,,,,
396,icsa-icsa2024,10.1109/ICSA59870.2024.00010,1,SUCCESS,P,,,,,,
397,icsa-icsa2024,10.1109/ICSA59870.2024.00017,1,SUCCESS,P,,,,,,
398,icsa-icsa2024,10.1109/ICSA59870.2024.00017,5,SUCCESS,P,,,,,,
399,icsa-icsa2024,10.1109/ICSA59870.2024.00017,6,SUCCESS,P,,,,,,
400,icsa-icsa2024,10.1109/ICSA59870.2024.00014,10,SUCCESS,P,,,,,,
401,icsa-icsa2024,10.1109/ICSA59870.2024.00012,1,SUCCESS,P,,,,,,
402,icsa-icsa2024,10.1109/ICSA59870.2024.00014,8,SUCCESS,P,,,,,,
403,icsa-icsa2024,10.1109/ICSA59870.2024.00023,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
404,icsa-icsa2024,10.1109/ICSA59870.2024.00017,2,SUCCESS,P,,,,,,
405,icsa-icsa2024,10.1109/ICSA59870.2024.00017,9,SUCCESS,P,,,,,,
406,fse-fse2024,10.1145/3643735,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
407,fse-fse2024,10.1145/3660766,3,SUCCESS,P,,,,,,
408,fse-fse2024,10.1145/3643734,2,SUCCESS,P,,,,,,
409,fse-fse2024,10.1145/3643742,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
410,fse-fse2024,10.1145/3660817,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
411,fse-fse2024,10.1145/3643739,5,SUCCESS,P,,,,,,
412,fse-fse2024,10.1145/3660828,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
413,fse-fse2024,10.1145/3660765,13,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
414,fse-fse2024,10.1145/3660783,9,SUCCESS,P,,,,,,
415,fse-fse2024,10.1145/3660790,2,SUCCESS,P,,,,,,
416,fse-fse2024,10.1145/3660775,6,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
417,fse-fse2024,10.1145/3643779,12,SUCCESS,P,,,,,,
418,fse-fse2024,10.1145/3660783,2,SUCCESS,P,,,,,,
419,fse-fse2024,10.1145/3660825,8,SUCCESS,P,,,,,,
420,fse-fse2024,10.1145/3643745,2,SUCCESS,P,,,,,,
421,fse-fse2024,10.1145/3660800,1,SUCCESS,P,,,,,,
422,fse-fse2024,10.1145/3660773,1,SUCCESS,P,,,,,,
423,fse-fse2024,10.1145/3643752,1,SUCCESS,P,,,,,,
424,fse-fse2024,10.1145/3660820,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
425,fse-fse2024,10.1145/3660817,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
426,fse-fse2024,10.1145/3660767,2,SUCCESS,T,,,,,,
427,fse-fse2024,10.1145/3643728,7,SUCCESS,P,,,,,,
428,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
429,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
430,fse-fse2024,10.1145/3643738,1,SUCCESS,P,,,,,,
431,fse-fse2024,10.1145/3643779,7,SUCCESS,P,,,,,,
432,esem-esem2024,10.1145/3674805.3686675,5,FAILED,,,,,,,
433,esem-esem2024,10.1145/3674805.3686679,4,FAILED,,,,,,,
434,esem-esem2024,10.1145/3674805.3686684,2,FAILED,,,,,,,
435,esem-esem2024,10.1145/3674805.3686685,1,FAILED,,,,,,,
436,esem-esem2024,10.1145/3674805.3686665,3,FAILED,,,,,,,
437,esem-esem2024,10.1145/3674805.3686679,1,FAILED,,,,,,,
438,esem-esem2024,10.1145/3674805.3686672,1,FAILED,,,,,,,
439,esem-esem2024,10.1145/3674805.3686683,5,FAILED,,,,,,,
440,esem-esem2024,10.1145/3674805.3686690,2,FAILED,,,,,,,
441,esem-esem2024,10.1145/3674805.3686686,5,FAILED,,,,,,,
442,esem-esem2024,10.1145/3674805.3686697,4,FAILED,,,,,,,
443,esem-esem2024,10.1145/3674805.3686684,5,FAILED,,,,,,,
444,esem-esem2024,10.1145/3674805.3686689,4,FAILED,,,,,,,
445,esem-esem2024,10.1145/3674805.3686697,2,FAILED,,,,,,,
446,esem-esem2024,10.1145/3674805.3686668,5,FAILED,,,,,,,
447,esem-esem2024,10.1145/3674805.3686668,6,FAILED,,,,,,,
448,esem-esem2024,10.1145/3674805.3686683,4,FAILED,,,,,,,
449,esem-esem2024,10.1145/3674805.3686671,1,FAILED,,,,,,,
450,esem-esem2024,10.1145/3674805.3686675,2,FAILED,,,,,,,
451,esem-esem2024,10.1145/3674805.3686669,2,FAILED,,,,,,,
452,esem-esem2024,10.1145/3674805.3686684,1,FAILED,,,,,,,
453,esem-esem2024,10.1145/3674805.3686673,3,FAILED,,,,,,,
454,esem-esem2024,10.1145/3674805.3686689,5,FAILED,,,,,,,
455,esem-esem2024,10.1145/3674805.3686692,1,FAILED,,,,,,,
456,esem-esem2024,10.1145/3674805.3686684,3,FAILED,,,,,,,
457,wcre-saner2024,10.1109/SANER60148.2024.00049,4,FAILED,,,,,,,
458,issta-issta2024,10.1145/3650212.3680360,3,SUCCESS,P,,,,,,
459,issta-issta2024,10.1145/3650212.3680368,1,SUCCESS,P,,,,,,
460,issta-issta2024,10.1145/3650212.3680397,2,SUCCESS,P,,,,,,
461,issta-issta2024,10.1145/3650212.3680320,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
462,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
463,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
464,issta-issta2024,10.1145/3650212.3652142,7,SUCCESS,P,,,,,,
465,issta-issta2024,10.1145/3650212.3680310,1,SUCCESS,P,,,,,,
466,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
467,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
468,issta-issta2024,10.1145/3650212.3680370,6,SUCCESS,P,,,,,,
469,issta-issta2024,10.1145/3650212.3680394,6,SUCCESS,P,,,,,,
470,issta-issta2024,10.1145/3650212.3680331,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
471,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
472,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
473,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
474,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
475,issta-issta2024,10.1145/3650212.3680371,2,SUCCESS,P,,,,,,
476,issta-issta2024,10.1145/3650212.3652114,7,SUCCESS,P,,,,,,
477,issta-issta2024,10.1145/3650212.3680328,8,SUCCESS,P,,,,,,
478,issta-issta2024,10.1145/3650212.3652130,2,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
479,issta-issta2024,10.1145/3650212.3652130,2,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
480,issta-issta2024,10.1145/3650212.3680347,2,SUCCESS,P,,,,,,
481,issta-issta2024,10.1145/3650212.3652108,4,SUCCESS,P,,,,,,
482,issta-issta2024,10.1145/3650212.3680360,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
483,issta-issta2024,10.1145/3650212.3680360,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
484,issta-issta2024,10.1145/3650212.3680323,2,SUCCESS,P,,,,,,
485,issta-issta2024,10.1145/3650212.3652145,3,SUCCESS,P,,,,,,
486,issta-issta2024,10.1145/3650212.3680390,2,SUCCESS,P,,,,,,
487,issta-issta2024,10.1145/3650212.3680336,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
488,issta-issta2024,10.1145/3650212.3680336,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
489,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
490,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
491,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
492,issta-issta2024,10.1145/3650212.3652118,3,SUCCESS,P,,,,,,
493,issta-issta2024,10.1145/3650212.3680401,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
494,issta-issta2024,10.1145/3650212.3680343,1,SUCCESS,P,,,,,,
495,issta-issta2024,10.1145/3650212.3680350,1,SUCCESS,P,,,,,,
496,issta-issta2024,10.1145/3650212.3652139,1,SUCCESS,P,,,,,,
497,issta-issta2024,10.1145/3650212.3680317,2,SUCCESS,P,,,,,,
498,issta-issta2024,10.1145/3650212.3680313,7,SUCCESS,P,,,,,,
499,issta-issta2024,10.1145/3650212.3680378,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,4
500,issta-issta2024,10.1145/3650212.3680386,4,SUCCESS,D,Diagram,Timeline,Timeline,2.0,Multipanel,4
501,issta-issta2024,10.1145/3650212.3652126,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
502,issta-issta2024,10.1145/3650212.3680309,1,SUCCESS,P,,,,,,
503,issta-issta2024,10.1145/3650212.3680395,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
504,issta-issta2024,10.1145/3650212.3680320,1,SUCCESS,P,,,,,,
505,issta-issta2024,10.1145/3650212.3680372,8,SUCCESS,P,,,,,,
506,issta-issta2024,10.1145/3650212.3652106,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,5
507,issta-issta2024,10.1145/3650212.3680391,4,SUCCESS,P,,,,,,
508,issta-issta2024,10.1145/3650212.3680350,6,SUCCESS,P,,,,,,
509,issta-issta2024,10.1145/3650212.3680308,2,SUCCESS,P,,,,,,
510,issta-issta2024,10.1145/3650212.3680383,5,SUCCESS,P,,,,,,
511,issta-issta2024,10.1145/3650212.3680359,2,SUCCESS,P,,,,,,
512,issta-issta2024,10.1145/3650212.3680374,1,SUCCESS,P,,,,,,
513,issta-issta2024,10.1145/3650212.3680316,1,SUCCESS,P,,,,,,
514,issta-issta2024,10.1145/3650212.3652116,5,SUCCESS,P,,,,,,
515,issta-issta2024,10.1145/3650212.3680384,5,SUCCESS,P,,,,,,
516,issta-issta2024,10.1145/3650212.3680310,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
517,fse-fse2024,10.1145/3643765,4,SUCCESS,P,,,,,,
518,fse-fse2024,10.1145/3660777,1,SUCCESS,P,,,,,,
519,fse-fse2024,10.1145/3643781,8,SUCCESS,P,,,,,,
520,fse-fse2024,10.1145/3660809,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
521,fse-fse2024,10.1145/3660802,7,SUCCESS,P,,,,,,
522,fse-fse2024,10.1145/3643729,4,SUCCESS,P,,,,,,
523,fse-fse2024,10.1145/3643740,6,SUCCESS,P,,,,,,
524,fse-fse2024,10.1145/3643773,1,SUCCESS,P,,,,,,
525,fse-fse2024,10.1145/3660770,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
526,fse-fse2024,10.1145/3643743,8,INVALID,D,Bar,Bar Chart,INVALID,2.0,Multipanel,10
527,fse-fse2024,10.1145/3660782,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
528,fse-fse2024,10.1145/3660793,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
529,fse-fse2024,10.1145/3643749,1,SUCCESS,P,,,,,,
530,fse-fse2024,10.1145/3643769,4,SUCCESS,P,,,,,,
531,fse-fse2024,10.1145/3643752,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
532,fse-fse2024,10.1145/3660789,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
533,fse-fse2024,10.1145/3643740,4,SUCCESS,P,,,,,,
534,fse-fse2024,10.1145/3660816,3,SUCCESS,P,,,,,,
535,fse-fse2024,10.1145/3643767,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
536,fse-fse2024,10.1145/3660810,2,SUCCESS,P,,,,,,
537,fse-fse2024,10.1145/3643751,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Combination,1
538,fse-fse2024,10.1145/3643751,9,SUCCESS,T,,,,,,
539,fse-fse2024,10.1145/3643734,8,SUCCESS,P,,,,,,
540,fse-fse2024,10.1145/3643729,2,SUCCESS,P,,,,,,
541,fse-fse2024,10.1145/3643743,6,INVALID,D,Line,Line Graph,INVALID,2.0,Multipanel,11
542,fse-fse2024,10.1145/3660774,11,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
543,issta-issta2024,10.1145/3650212.3680316,3,SUCCESS,P,,,,,,
544,issta-issta2024,10.1145/3650212.3680333,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
545,issta-issta2024,10.1145/3650212.3652137,4,SUCCESS,P,,,,,,
546,issta-issta2024,10.1145/3650212.3680372,12,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
547,issta-issta2024,10.1145/3650212.3680362,3,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Single,1
548,issta-issta2024,10.1145/3650212.3652141,9,SUCCESS,P,,,,,,
549,issta-issta2024,10.1145/3650212.3680392,6,SUCCESS,P,,,,,,
550,issta-issta2024,10.1145/3650212.3680334,8,SUCCESS,P,,,,,,
551,issta-issta2024,10.1145/3650212.3680393,3,SUCCESS,P,,,,,,
552,issta-issta2024,10.1145/3650212.3680324,1,SUCCESS,P,,,,,,
553,issta-issta2024,10.1145/3650212.3680367,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
554,issta-issta2024,10.1145/3650212.3652111,2,SUCCESS,P,,,,,,
555,issta-issta2024,10.1145/3650212.3680308,6,SUCCESS,P,,,,,,
