,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
279,icse-icse2024,10.1145/3597503.3639178,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
280,icse-icse2024,10.1145/3597503.3608134,2,SUCCESS,P,,,,,,
281,issta-issta2024,10.1145/3650212.3680319,1,SUCCESS,P,,,,,,
282,issta-issta2024,10.1145/3650212.3652123,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,5
283,issta-issta2024,10.1145/3650212.3680377,4,SUCCESS,T,,,,,,
284,issta-issta2024,10.1145/3650212.3652118,8,SUCCESS,P,,,,,,
285,issta-issta2024,10.1145/3650212.3680363,7,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,3
286,issta-issta2024,10.1145/3650212.3680331,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
287,issta-issta2024,10.1145/3650212.3680374,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Combination,1
288,issta-issta2024,10.1145/3650212.3680366,2,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Tree,2,Single,1
289,issta-issta2024,10.1145/3650212.3680400,1,SUCCESS,P,,,,,,
290,issta-issta2024,10.1145/3650212.3652120,12,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,2
291,issta-issta2024,10.1145/3650212.3680339,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
292,issta-issta2024,10.1145/3650212.3652116,12,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,3
293,issta-issta2024,10.1145/3650212.3680400,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
294,issta-issta2024,10.1145/3650212.3680365,1,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
295,issta-issta2024,10.1145/3650212.3652131,3,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
296,issta-issta2024,10.1145/3650212.3680301,5,SUCCESS,P,,,,,,
297,issta-issta2024,10.1145/3650212.3680354,2,SUCCESS,P,,,,,,
298,issta-issta2024,10.1145/3650212.3680394,3,SUCCESS,P,,,,,,
299,issta-issta2024,10.1145/3650212.3652134,4,SUCCESS,P,,,,,,
300,issta-issta2024,10.1145/3650212.3680306,6,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
301,issta-issta2024,10.1145/3650212.3680326,1,SUCCESS,P,,,,,,
302,issta-issta2024,10.1145/3650212.3680317,4,SUCCESS,P,,,,,,
303,issta-issta2024,10.1145/3650212.3680302,7,SUCCESS,P,,,,,,
304,issta-issta2024,10.1145/3650212.3680348,1,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
305,issta-issta2024,10.1145/3650212.3680343,4,SUCCESS,T,,,,,,
306,icse-icse2024,10.1145/3597503.3623314,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,4
307,icse-icse2024,10.1145/3597503.3639153,6,SUCCESS,P,,,,,,
308,icse-icse2024,10.1145/3597503.3639115,5,SUCCESS,P,,,,,,
309,icse-icse2024,10.1145/3597503.3639204,1,SUCCESS,P,,,,,,
310,icse-icse2024,10.1145/3597503.3639580,4,SUCCESS,P,,,,,,
311,icse-icse2024,10.1145/3597503.3639204,9,SUCCESS,P,,,,,,
312,icse-icse2024,10.1145/3597503.3608142,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
313,icse-icse2024,10.1145/3597503.3639155,6,SUCCESS,P,,,,,,
314,icse-icse2024,10.1145/3597503.3639128,3,SUCCESS,P,,,,,,
315,icse-icse2024,10.1145/3597503.3623300,6,SUCCESS,P,,,,,,
316,icse-icse2024,10.1145/3597503.3639230,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Grouped,1
317,icse-icse2024,10.1145/3597503.3639162,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,5
318,icse-icse2024,10.1145/3597503.3639210,3,SUCCESS,P,,,,,,
319,icse-icse2024,10.1145/3597503.3623322,1,SUCCESS,P,,,,,,
320,icse-icse2024,10.1145/3597503.3623346,1,SUCCESS,P,,,,,,
321,icse-icse2024,10.1145/3597503.3639076,2,SUCCESS,P,,,,,,
322,icse-icse2024,10.1145/3597503.3639211,1,SUCCESS,P,,,,,,
323,icse-icse2024,10.1145/3597503.3623318,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
324,icse-icse2024,10.1145/3597503.3639100,2,SUCCESS,P,,,,,,
325,icse-icse2024,10.1145/3597503.3639208,2,SUCCESS,P,,,,,,
326,icse-icse2024,10.1145/3597503.3639087,2,SUCCESS,P,,,,,,
327,icse-icse2024,10.1145/3597503.3639580,5,SUCCESS,P,,,,,,
328,icse-icse2024,10.1145/3597503.3639220,5,SUCCESS,P,,,,,,
329,icse-icse2024,10.1145/3597503.3639178,6,SUCCESS,P,,,,,,
330,icse-icse2024,10.1145/3597503.3623311,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,5
331,icst-icst2024,10.1109/ICST60714.2024.00022,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
332,icst-icst2024,10.1109/ICST60714.2024.00023,6,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
333,icst-icst2024,10.1109/ICST60714.2024.00024,3,SUCCESS,P,,,,,,
334,icst-icst2024,10.1109/ICST60714.2024.00019,2,SUCCESS,P,,,,,,
335,icst-icst2024,10.1109/ICST60714.2024.00022,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
336,icst-icst2024,10.1109/ICST60714.2024.00034,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
337,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Combination,3
338,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Distribution,Histogram,Histogram,2,Combination,3
339,icst-icst2024,10.1109/ICST60714.2024.00029,2,SUCCESS,P,,,,,,
340,icst-icst2024,10.1109/ICST60714.2024.00020,10,SUCCESS,P,,,,,,
341,icst-icst2024,10.1109/ICST60714.2024.00012,11,SUCCESS,P,,,,,,
342,icst-icst2024,10.1109/ICST60714.2024.00012,13,SUCCESS,P,,,,,,
343,icst-icst2024,10.1109/ICST60714.2024.00019,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
344,icst-icst2024,10.1109/ICST60714.2024.00035,1,SUCCESS,P,,,,,,
345,icst-icst2024,10.1109/ICST60714.2024.00017,10,SUCCESS,P,,,,,,
346,icst-icst2024,10.1109/ICST60714.2024.00021,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
347,icst-icst2024,10.1109/ICST60714.2024.00010,3,SUCCESS,D,Map,Geographic Map,Geographic Map,2,Single,1
348,icst-icst2024,10.1109/ICST60714.2024.00017,6,SUCCESS,P,,,,,,
349,icst-icst2024,10.1109/ICST60714.2024.00025,4,SUCCESS,D,Circle,Pie Chart,Pie Chart,2,Multipanel,2
350,icst-icst2024,10.1109/ICST60714.2024.00023,2,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
351,icst-icst2024,10.1109/ICST60714.2024.00013,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,5
352,icst-icst2024,10.1109/ICST60714.2024.00025,2,SUCCESS,P,,,,,,
353,icst-icst2024,10.1109/ICST60714.2024.00023,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
354,icst-icst2024,10.1109/ICST60714.2024.00028,3,SUCCESS,P,,,,,,
355,icst-icst2024,10.1109/ICST60714.2024.00023,1,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
356,icst-icst2024,10.1109/ICST60714.2024.00023,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Single,1
357,msr-msr2024,10.1145/3643991.3644907,7,FAILED,,,,,,,
358,msr-msr2024,10.1145/3643991.3644933,2,FAILED,,,,,,,
359,msr-msr2024,10.1145/3643991.3644898,3,FAILED,,,,,,,
360,msr-msr2024,10.1145/3643991.3644912,4,FAILED,,,,,,,
361,msr-msr2024,10.1145/3643991.3644899,4,FAILED,,,,,,,
362,msr-msr2024,10.1145/3643991.3644911,3,FAILED,,,,,,,
363,msr-msr2024,10.1145/3643991.3644905,4,FAILED,,,,,,,
364,msr-msr2024,10.1145/3643991.3644905,3,FAILED,,,,,,,
365,msr-msr2024,10.1145/3643991.3644935,6,FAILED,,,,,,,
366,msr-msr2024,10.1145/3643991.3644909,1,FAILED,,,,,,,
367,msr-msr2024,10.1145/3643991.3644913,2,FAILED,,,,,,,
368,msr-msr2024,10.1145/3643991.3644930,1,FAILED,,,,,,,
369,msr-msr2024,10.1145/3643991.3644936,6,FAILED,,,,,,,
370,msr-msr2024,10.1145/3643991.3644921,2,FAILED,,,,,,,
371,msr-msr2024,10.1145/3643991.3644904,6,FAILED,,,,,,,
372,msr-msr2024,10.1145/3643991.3644914,1,FAILED,,,,,,,
373,msr-msr2024,10.1145/3643991.3644899,1,FAILED,,,,,,,
374,msr-msr2024,10.1145/3643991.3644932,3,FAILED,,,,,,,
375,msr-msr2024,10.1145/3643991.3644915,8,FAILED,,,,,,,
376,msr-msr2024,10.1145/3643991.3644927,13,FAILED,,,,,,,
377,msr-msr2024,10.1145/3643991.3644927,6,FAILED,,,,,,,
378,msr-msr2024,10.1145/3643991.3644932,12,FAILED,,,,,,,
379,msr-msr2024,10.1145/3643991.3644911,2,FAILED,,,,,,,
380,msr-msr2024,10.1145/3643991.3644932,7,FAILED,,,,,,,
381,msr-msr2024,10.1145/3643991.3644900,5,FAILED,,,,,,,
382,icse-icse2024,10.1145/3597503.3623343,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,2
383,icse-icse2024,10.1145/3597503.3623322,2,SUCCESS,P,,,,,,
384,icse-icse2024,10.1145/3597503.3639175,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
385,icse-icse2024,10.1145/3597503.3639210,4,SUCCESS,P,,,,,,
386,icse-icse2024,10.1145/3597503.3639580,7,SUCCESS,P,,,,,,
387,icse-icse2024,10.1145/3597503.3639188,1,SUCCESS,P,,,,,,
388,icse-icse2024,10.1145/3597503.3639120,1,SUCCESS,P,,,,,,
389,icse-icse2024,10.1145/3597503.3623320,3,SUCCESS,P,,,,,,
390,icse-icse2024,10.1145/3597503.3639192,3,SUCCESS,P,,,,,,
391,icse-icse2024,10.1145/3597503.3639093,4,SUCCESS,P,,,,,,
392,icse-icse2024,10.1145/3597503.3639220,6,SUCCESS,P,,,,,,
393,icse-icse2024,10.1145/3597503.3639230,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Single,1
394,icse-icse2024,10.1145/3597503.3623345,2,SUCCESS,P,,,,,,
395,icse-icse2024,10.1145/3597503.3639092,1,SUCCESS,P,,,,,,
396,icse-icse2024,10.1145/3597503.3623312,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
397,icse-icse2024,10.1145/3597503.3639156,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,2
398,icse-icse2024,10.1145/3597503.3623301,3,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Single,1
399,icse-icse2024,10.1145/3597503.3623315,3,SUCCESS,P,,,,,,
400,icse-icse2024,10.1145/3597503.3639206,5,SUCCESS,P,,,,,,
401,icse-icse2024,10.1145/3597503.3639100,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
402,icse-icse2024,10.1145/3597503.3639148,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,4
403,icse-icse2024,10.1145/3597503.3639213,7,SUCCESS,T,,,,,,
404,icse-icse2024,10.1145/3597503.3639215,4,SUCCESS,P,,,,,,
405,icse-icse2024,10.1145/3597503.3623336,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
406,icse-icse2024,10.1145/3597503.3623316,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,6
407,icst-icst2024,10.1109/ICST60714.2024.00027,9,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
408,icst-icst2024,10.1109/ICST60714.2024.00026,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
409,icst-icst2024,10.1109/ICST60714.2024.00028,6,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Single,1
410,icst-icst2024,10.1109/ICST60714.2024.00017,11,SUCCESS,P,,,,,,
411,icst-icst2024,10.1109/ICST60714.2024.00017,8,SUCCESS,P,,,,,,
412,icst-icst2024,10.1109/ICST60714.2024.00020,2,SUCCESS,P,,,,,,
413,icst-icst2024,10.1109/ICST60714.2024.00012,2,SUCCESS,P,,,,,,
414,icst-icst2024,10.1109/ICST60714.2024.00036,1,SUCCESS,P,,,,,,
415,icst-icst2024,10.1109/ICST60714.2024.00026,1,SUCCESS,P,,,,,,
416,icst-icst2024,10.1109/ICST60714.2024.00033,2,SUCCESS,P,,,,,,
417,icst-icst2024,10.1109/ICST60714.2024.00019,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
418,icst-icst2024,10.1109/ICST60714.2024.00023,9,SUCCESS,P,,,,,,
419,icst-icst2024,10.1109/ICST60714.2024.00010,4,SUCCESS,P,,,,,,
420,icst-icst2024,10.1109/ICST60714.2024.00028,1,SUCCESS,P,,,,,,
421,icst-icst2024,10.1109/ICST60714.2024.00033,4,SUCCESS,P,,,,,,
422,icst-icst2024,10.1109/ICST60714.2024.00022,2,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2,Single,1
423,icst-icst2024,10.1109/ICST60714.2024.00020,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
424,icst-icst2024,10.1109/ICST60714.2024.00033,3,SUCCESS,P,,,,,,
425,icst-icst2024,10.1109/ICST60714.2024.00023,5,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2,Single,1
426,icst-icst2024,10.1109/ICST60714.2024.00021,2,SUCCESS,P,,,,,,
427,icst-icst2024,10.1109/ICST60714.2024.00027,6,SUCCESS,P,,,,,,
428,icst-icst2024,10.1109/ICST60714.2024.00024,1,SUCCESS,P,,,,,,
429,icst-icst2024,10.1109/ICST60714.2024.00034,1,SUCCESS,P,,,,,,
430,icst-icst2024,10.1109/ICST60714.2024.00016,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
431,icst-icst2024,10.1109/ICST60714.2024.00014,3,SUCCESS,P,,,,,,
432,icsa-icsa2024,10.1109/ICSA59870.2024.00012,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
433,icsa-icsa2024,10.1109/ICSA59870.2024.00020,2,SUCCESS,P,,,,,,
434,icsa-icsa2024,10.1109/ICSA59870.2024.00024,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
435,icsa-icsa2024,10.1109/ICSA59870.2024.00022,3,SUCCESS,P,,,,,,
436,icsa-icsa2024,10.1109/ICSA59870.2024.00014,6,SUCCESS,P,,,,,,
437,icsa-icsa2024,10.1109/ICSA59870.2024.00010,3,SUCCESS,P,,,,,,
438,icsa-icsa2024,10.1109/ICSA59870.2024.00017,7,SUCCESS,P,,,,,,
439,icsa-icsa2024,10.1109/ICSA59870.2024.00019,3,SUCCESS,P,,,,,,
440,icsa-icsa2024,10.1109/ICSA59870.2024.00019,4,SUCCESS,P,,,,,,
441,icsa-icsa2024,10.1109/ICSA59870.2024.00020,1,SUCCESS,P,,,,,,
442,icsa-icsa2024,10.1109/ICSA59870.2024.00017,10,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
443,icsa-icsa2024,10.1109/ICSA59870.2024.00017,8,SUCCESS,P,,,,,,
444,icsa-icsa2024,10.1109/ICSA59870.2024.00024,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
445,icsa-icsa2024,10.1109/ICSA59870.2024.00020,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
446,icsa-icsa2024,10.1109/ICSA59870.2024.00024,1,SUCCESS,P,,,,,,
447,icsa-icsa2024,10.1109/ICSA59870.2024.00010,1,SUCCESS,P,,,,,,
448,icsa-icsa2024,10.1109/ICSA59870.2024.00017,1,SUCCESS,P,,,,,,
449,icsa-icsa2024,10.1109/ICSA59870.2024.00017,5,SUCCESS,P,,,,,,
450,icsa-icsa2024,10.1109/ICSA59870.2024.00017,6,SUCCESS,P,,,,,,
451,icsa-icsa2024,10.1109/ICSA59870.2024.00014,10,SUCCESS,P,,,,,,
452,icsa-icsa2024,10.1109/ICSA59870.2024.00012,1,SUCCESS,P,,,,,,
453,icsa-icsa2024,10.1109/ICSA59870.2024.00014,8,SUCCESS,P,,,,,,
454,icsa-icsa2024,10.1109/ICSA59870.2024.00023,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,6
455,icsa-icsa2024,10.1109/ICSA59870.2024.00017,2,SUCCESS,P,,,,,,
456,icsa-icsa2024,10.1109/ICSA59870.2024.00017,9,SUCCESS,P,,,,,,
457,issta-issta2024,10.1145/3650212.3680315,11,FAILED,,,,,,,
458,issta-issta2024,10.1145/3650212.3680328,3,FAILED,,,,,,,
459,issta-issta2024,10.1145/3650212.3652141,7,FAILED,,,,,,,
460,issta-issta2024,10.1145/3650212.3680394,7,FAILED,,,,,,,
461,issta-issta2024,10.1145/3650212.3680303,4,FAILED,,,,,,,
462,issta-issta2024,10.1145/3650212.3680321,7,FAILED,,,,,,,
463,issta-issta2024,10.1145/3650212.3680316,5,FAILED,,,,,,,
464,issta-issta2024,10.1145/3650212.3652145,11,FAILED,,,,,,,
465,issta-issta2024,10.1145/3650212.3652136,5,FAILED,,,,,,,
466,issta-issta2024,10.1145/3650212.3680311,3,FAILED,,,,,,,
467,issta-issta2024,10.1145/3650212.3680344,15,FAILED,,,,,,,
468,issta-issta2024,10.1145/3650212.3652141,3,FAILED,,,,,,,
469,issta-issta2024,10.1145/3650212.3652110,6,FAILED,,,,,,,
470,issta-issta2024,10.1145/3650212.3652140,3,FAILED,,,,,,,
471,issta-issta2024,10.1145/3650212.3680358,8,FAILED,,,,,,,
472,issta-issta2024,10.1145/3650212.3680393,4,FAILED,,,,,,,
473,issta-issta2024,10.1145/3650212.3680305,1,FAILED,,,,,,,
474,issta-issta2024,10.1145/3650212.3680381,3,FAILED,,,,,,,
475,issta-issta2024,10.1145/3650212.3680375,12,FAILED,,,,,,,
476,issta-issta2024,10.1145/3650212.3652144,3,FAILED,,,,,,,
477,issta-issta2024,10.1145/3650212.3680345,5,FAILED,,,,,,,
478,issta-issta2024,10.1145/3650212.3652108,1,FAILED,,,,,,,
479,issta-issta2024,10.1145/3650212.3680335,1,FAILED,,,,,,,
480,issta-issta2024,10.1145/3650212.3680392,1,FAILED,,,,,,,
481,issta-issta2024,10.1145/3650212.3680329,4,FAILED,,,,,,,
482,fse-fse2024,10.1145/3643735,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,7
483,fse-fse2024,10.1145/3660766,3,SUCCESS,P,,,,,,
484,fse-fse2024,10.1145/3643734,2,SUCCESS,P,,,,,,
485,fse-fse2024,10.1145/3643742,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
486,fse-fse2024,10.1145/3660817,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
487,fse-fse2024,10.1145/3643739,5,SUCCESS,P,,,,,,
488,fse-fse2024,10.1145/3660828,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
489,fse-fse2024,10.1145/3660765,13,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
490,fse-fse2024,10.1145/3660783,9,SUCCESS,P,,,,,,
491,fse-fse2024,10.1145/3660790,2,SUCCESS,P,,,,,,
492,fse-fse2024,10.1145/3660775,6,SUCCESS,D,Point,Scatter Plot,Trend Line,2,Multipanel,2
493,fse-fse2024,10.1145/3643779,12,SUCCESS,P,,,,,,
494,fse-fse2024,10.1145/3660783,2,SUCCESS,P,,,,,,
495,fse-fse2024,10.1145/3660825,8,SUCCESS,P,,,,,,
496,fse-fse2024,10.1145/3643745,2,SUCCESS,P,,,,,,
497,fse-fse2024,10.1145/3660800,1,SUCCESS,P,,,,,,
498,fse-fse2024,10.1145/3660773,1,SUCCESS,P,,,,,,
499,fse-fse2024,10.1145/3643752,1,SUCCESS,P,,,,,,
500,fse-fse2024,10.1145/3660820,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
501,fse-fse2024,10.1145/3660817,2,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
502,fse-fse2024,10.1145/3660767,2,SUCCESS,T,,,,,,
503,fse-fse2024,10.1145/3643728,7,SUCCESS,P,,,,,,
504,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
505,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
506,fse-fse2024,10.1145/3643738,1,SUCCESS,P,,,,,,
507,fse-fse2024,10.1145/3643779,7,SUCCESS,P,,,,,,
508,esem-esem2024,10.1145/3674805.3686675,5,FAILED,,,,,,,
509,esem-esem2024,10.1145/3674805.3686679,4,FAILED,,,,,,,
510,esem-esem2024,10.1145/3674805.3686684,2,FAILED,,,,,,,
511,esem-esem2024,10.1145/3674805.3686685,1,FAILED,,,,,,,
512,esem-esem2024,10.1145/3674805.3686665,3,FAILED,,,,,,,
513,esem-esem2024,10.1145/3674805.3686679,1,FAILED,,,,,,,
514,esem-esem2024,10.1145/3674805.3686672,1,FAILED,,,,,,,
515,esem-esem2024,10.1145/3674805.3686683,5,FAILED,,,,,,,
516,esem-esem2024,10.1145/3674805.3686690,2,FAILED,,,,,,,
517,esem-esem2024,10.1145/3674805.3686686,5,FAILED,,,,,,,
518,esem-esem2024,10.1145/3674805.3686697,4,FAILED,,,,,,,
519,esem-esem2024,10.1145/3674805.3686684,5,FAILED,,,,,,,
520,esem-esem2024,10.1145/3674805.3686689,4,FAILED,,,,,,,
521,esem-esem2024,10.1145/3674805.3686697,2,FAILED,,,,,,,
522,esem-esem2024,10.1145/3674805.3686668,5,FAILED,,,,,,,
523,esem-esem2024,10.1145/3674805.3686668,6,FAILED,,,,,,,
524,esem-esem2024,10.1145/3674805.3686683,4,FAILED,,,,,,,
525,esem-esem2024,10.1145/3674805.3686671,1,FAILED,,,,,,,
526,esem-esem2024,10.1145/3674805.3686675,2,FAILED,,,,,,,
527,esem-esem2024,10.1145/3674805.3686669,2,FAILED,,,,,,,
528,esem-esem2024,10.1145/3674805.3686684,1,FAILED,,,,,,,
529,esem-esem2024,10.1145/3674805.3686673,3,FAILED,,,,,,,
530,esem-esem2024,10.1145/3674805.3686689,5,FAILED,,,,,,,
531,esem-esem2024,10.1145/3674805.3686692,1,FAILED,,,,,,,
532,esem-esem2024,10.1145/3674805.3686684,3,FAILED,,,,,,,
533,wcre-saner2024,10.1109/SANER60148.2024.00065,2,FAILED,,,,,,,
534,wcre-saner2024,10.1109/SANER60148.2024.00008,3,FAILED,,,,,,,
535,wcre-saner2024,10.1109/SANER60148.2024.00010,4,FAILED,,,,,,,
536,wcre-saner2024,10.1109/SANER60148.2024.00015,2,FAILED,,,,,,,
537,wcre-saner2024,10.1109/SANER60148.2024.00049,4,FAILED,,,,,,,
538,wcre-saner2024,10.1109/SANER60148.2024.00035,3,FAILED,,,,,,,
539,wcre-saner2024,10.1109/SANER60148.2024.00068,5,FAILED,,,,,,,
540,wcre-saner2024,10.1109/SANER60148.2024.00093,10,FAILED,,,,,,,
541,wcre-saner2024,10.1109/SANER60148.2024.00055,5,FAILED,,,,,,,
542,wcre-saner2024,10.1109/SANER60148.2024.00028,3,FAILED,,,,,,,
543,wcre-saner2024,10.1109/SANER60148.2024.00064,3,FAILED,,,,,,,
544,wcre-saner2024,10.1109/SANER60148.2024.00033,6,FAILED,,,,,,,
545,wcre-saner2024,10.1109/SANER60148.2024.00027,2,FAILED,,,,,,,
546,wcre-saner2024,10.1109/SANER60148.2024.00026,3,FAILED,,,,,,,
547,wcre-saner2024,10.1109/SANER60148.2024.00093,2,FAILED,,,,,,,
548,wcre-saner2024,10.1109/SANER60148.2024.00036,7,FAILED,,,,,,,
549,wcre-saner2024,10.1109/SANER60148.2024.00036,3,FAILED,,,,,,,
550,wcre-saner2024,10.1109/SANER60148.2024.00029,5,FAILED,,,,,,,
551,wcre-saner2024,10.1109/SANER60148.2024.00074,3,FAILED,,,,,,,
552,wcre-saner2024,10.1109/SANER60148.2024.00068,3,FAILED,,,,,,,
553,wcre-saner2024,10.1109/SANER60148.2024.00009,4,FAILED,,,,,,,
554,wcre-saner2024,10.1109/SANER60148.2024.00106,1,FAILED,,,,,,,
555,wcre-saner2024,10.1109/SANER60148.2024.00107,1,FAILED,,,,,,,
556,wcre-saner2024,10.1109/SANER60148.2024.00033,7,FAILED,,,,,,,
557,wcre-saner2024,10.1109/SANER60148.2024.00070,4,FAILED,,,,,,,
558,issta-issta2024,10.1145/3650212.3680360,3,SUCCESS,P,,,,,,
559,issta-issta2024,10.1145/3650212.3680368,1,SUCCESS,P,,,,,,
560,issta-issta2024,10.1145/3650212.3680397,2,SUCCESS,P,,,,,,
561,issta-issta2024,10.1145/3650212.3680320,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
562,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
563,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
564,issta-issta2024,10.1145/3650212.3652142,7,SUCCESS,P,,,,,,
565,issta-issta2024,10.1145/3650212.3680310,1,SUCCESS,P,,,,,,
566,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,8
567,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,8
568,issta-issta2024,10.1145/3650212.3680370,6,SUCCESS,P,,,,,,
569,issta-issta2024,10.1145/3650212.3680394,6,SUCCESS,P,,,,,,
570,issta-issta2024,10.1145/3650212.3680331,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
571,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,2
572,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,2
573,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
574,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
575,issta-issta2024,10.1145/3650212.3680371,2,SUCCESS,P,,,,,,
576,issta-issta2024,10.1145/3650212.3652114,7,SUCCESS,P,,,,,,
577,issta-issta2024,10.1145/3650212.3680328,8,SUCCESS,P,,,,,,
