,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
261,icst-icst2024,10.1109/ICST60714.2024.00022,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
262,icst-icst2024,10.1109/ICST60714.2024.00034,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
263,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Combination,3
264,icst-icst2024,10.1109/ICST60714.2024.00058,4,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Combination,3
265,icst-icst2024,10.1109/ICST60714.2024.00029,2,SUCCESS,P,,,,,,
266,icst-icst2024,10.1109/ICST60714.2024.00020,10,SUCCESS,P,,,,,,
267,icst-icst2024,10.1109/ICST60714.2024.00012,11,SUCCESS,P,,,,,,
268,icst-icst2024,10.1109/ICST60714.2024.00012,13,SUCCESS,P,,,,,,
269,icst-icst2024,10.1109/ICST60714.2024.00019,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
270,icst-icst2024,10.1109/ICST60714.2024.00035,1,SUCCESS,P,,,,,,
271,icst-icst2024,10.1109/ICST60714.2024.00017,10,SUCCESS,P,,,,,,
272,icst-icst2024,10.1109/ICST60714.2024.00021,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
273,icst-icst2024,10.1109/ICST60714.2024.00010,3,SUCCESS,D,Map,Geographic Map,Geographic Map,2.0,Single,1
274,icst-icst2024,10.1109/ICST60714.2024.00017,6,SUCCESS,P,,,,,,
275,icst-icst2024,10.1109/ICST60714.2024.00025,4,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
276,icst-icst2024,10.1109/ICST60714.2024.00023,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
277,icst-icst2024,10.1109/ICST60714.2024.00013,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
278,icst-icst2024,10.1109/ICST60714.2024.00025,2,SUCCESS,P,,,,,,
279,icst-icst2024,10.1109/ICST60714.2024.00023,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
280,icst-icst2024,10.1109/ICST60714.2024.00028,3,SUCCESS,P,,,,,,
281,icst-icst2024,10.1109/ICST60714.2024.00023,1,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2.0,Single,1
282,icst-icst2024,10.1109/ICST60714.2024.00023,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Single,1
283,msr-msr2024,10.1145/3643991.3644915,8,FAILED,,,,,,,
284,icse-icse2024,10.1145/3597503.3623343,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
285,icse-icse2024,10.1145/3597503.3623322,2,SUCCESS,P,,,,,,
286,icse-icse2024,10.1145/3597503.3639175,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
287,icse-icse2024,10.1145/3597503.3639210,4,SUCCESS,P,,,,,,
288,icse-icse2024,10.1145/3597503.3639580,7,SUCCESS,P,,,,,,
289,icse-icse2024,10.1145/3597503.3639188,1,SUCCESS,P,,,,,,
290,icse-icse2024,10.1145/3597503.3639120,1,SUCCESS,P,,,,,,
291,icse-icse2024,10.1145/3597503.3623320,3,SUCCESS,P,,,,,,
292,icse-icse2024,10.1145/3597503.3639192,3,SUCCESS,P,,,,,,
293,icse-icse2024,10.1145/3597503.3639093,4,SUCCESS,P,,,,,,
294,icse-icse2024,10.1145/3597503.3639220,6,SUCCESS,P,,,,,,
295,icse-icse2024,10.1145/3597503.3639230,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Single,1
296,icse-icse2024,10.1145/3597503.3623345,2,SUCCESS,P,,,,,,
297,icse-icse2024,10.1145/3597503.3639092,1,SUCCESS,P,,,,,,
298,icse-icse2024,10.1145/3597503.3623312,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
299,icse-icse2024,10.1145/3597503.3639156,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
300,icse-icse2024,10.1145/3597503.3623301,3,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
301,icse-icse2024,10.1145/3597503.3623315,3,SUCCESS,P,,,,,,
302,icse-icse2024,10.1145/3597503.3639206,5,SUCCESS,P,,,,,,
303,icse-icse2024,10.1145/3597503.3639100,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
304,icse-icse2024,10.1145/3597503.3639148,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
305,icse-icse2024,10.1145/3597503.3639213,7,SUCCESS,T,,,,,,
306,icse-icse2024,10.1145/3597503.3639215,4,SUCCESS,P,,,,,,
307,icse-icse2024,10.1145/3597503.3623336,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
308,icse-icse2024,10.1145/3597503.3623316,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,6
309,icst-icst2024,10.1109/ICST60714.2024.00027,9,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Single,1
310,icst-icst2024,10.1109/ICST60714.2024.00026,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
311,icst-icst2024,10.1109/ICST60714.2024.00028,6,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
312,icst-icst2024,10.1109/ICST60714.2024.00017,11,SUCCESS,P,,,,,,
313,icst-icst2024,10.1109/ICST60714.2024.00017,8,SUCCESS,P,,,,,,
314,icst-icst2024,10.1109/ICST60714.2024.00020,2,SUCCESS,P,,,,,,
315,icst-icst2024,10.1109/ICST60714.2024.00012,2,SUCCESS,P,,,,,,
316,icst-icst2024,10.1109/ICST60714.2024.00036,1,SUCCESS,P,,,,,,
317,icst-icst2024,10.1109/ICST60714.2024.00026,1,SUCCESS,P,,,,,,
318,icst-icst2024,10.1109/ICST60714.2024.00033,2,SUCCESS,P,,,,,,
319,icst-icst2024,10.1109/ICST60714.2024.00019,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
320,icst-icst2024,10.1109/ICST60714.2024.00023,9,SUCCESS,P,,,,,,
321,icst-icst2024,10.1109/ICST60714.2024.00010,4,SUCCESS,P,,,,,,
322,icst-icst2024,10.1109/ICST60714.2024.00028,1,SUCCESS,P,,,,,,
323,icst-icst2024,10.1109/ICST60714.2024.00033,4,SUCCESS,P,,,,,,
324,icst-icst2024,10.1109/ICST60714.2024.00022,2,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
325,icst-icst2024,10.1109/ICST60714.2024.00020,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
326,icst-icst2024,10.1109/ICST60714.2024.00033,3,SUCCESS,P,,,,,,
327,icst-icst2024,10.1109/ICST60714.2024.00023,5,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
328,icst-icst2024,10.1109/ICST60714.2024.00021,2,SUCCESS,P,,,,,,
329,icst-icst2024,10.1109/ICST60714.2024.00027,6,SUCCESS,P,,,,,,
330,icst-icst2024,10.1109/ICST60714.2024.00024,1,SUCCESS,P,,,,,,
331,icst-icst2024,10.1109/ICST60714.2024.00034,1,SUCCESS,P,,,,,,
332,icst-icst2024,10.1109/ICST60714.2024.00016,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
333,icst-icst2024,10.1109/ICST60714.2024.00014,3,SUCCESS,P,,,,,,
334,icsa-icsa2024,10.1109/ICSA59870.2024.00012,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
335,icsa-icsa2024,10.1109/ICSA59870.2024.00020,2,SUCCESS,P,,,,,,
336,icsa-icsa2024,10.1109/ICSA59870.2024.00024,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
337,icsa-icsa2024,10.1109/ICSA59870.2024.00022,3,SUCCESS,P,,,,,,
338,icsa-icsa2024,10.1109/ICSA59870.2024.00014,6,SUCCESS,P,,,,,,
339,icsa-icsa2024,10.1109/ICSA59870.2024.00010,3,SUCCESS,P,,,,,,
340,icsa-icsa2024,10.1109/ICSA59870.2024.00017,7,SUCCESS,P,,,,,,
341,icsa-icsa2024,10.1109/ICSA59870.2024.00019,3,SUCCESS,P,,,,,,
342,icsa-icsa2024,10.1109/ICSA59870.2024.00019,4,SUCCESS,P,,,,,,
343,icsa-icsa2024,10.1109/ICSA59870.2024.00020,1,SUCCESS,P,,,,,,
344,icsa-icsa2024,10.1109/ICSA59870.2024.00017,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
345,icsa-icsa2024,10.1109/ICSA59870.2024.00017,8,SUCCESS,P,,,,,,
346,icsa-icsa2024,10.1109/ICSA59870.2024.00024,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
347,icsa-icsa2024,10.1109/ICSA59870.2024.00020,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
348,icsa-icsa2024,10.1109/ICSA59870.2024.00024,1,SUCCESS,P,,,,,,
349,icsa-icsa2024,10.1109/ICSA59870.2024.00010,1,SUCCESS,P,,,,,,
350,icsa-icsa2024,10.1109/ICSA59870.2024.00017,1,SUCCESS,P,,,,,,
351,icsa-icsa2024,10.1109/ICSA59870.2024.00017,5,SUCCESS,P,,,,,,
352,icsa-icsa2024,10.1109/ICSA59870.2024.00017,6,SUCCESS,P,,,,,,
353,icsa-icsa2024,10.1109/ICSA59870.2024.00014,10,SUCCESS,P,,,,,,
354,icsa-icsa2024,10.1109/ICSA59870.2024.00012,1,SUCCESS,P,,,,,,
355,icsa-icsa2024,10.1109/ICSA59870.2024.00014,8,SUCCESS,P,,,,,,
356,icsa-icsa2024,10.1109/ICSA59870.2024.00023,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
357,icsa-icsa2024,10.1109/ICSA59870.2024.00017,2,SUCCESS,P,,,,,,
358,icsa-icsa2024,10.1109/ICSA59870.2024.00017,9,SUCCESS,P,,,,,,
359,fse-fse2024,10.1145/3643735,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
360,fse-fse2024,10.1145/3660766,3,SUCCESS,P,,,,,,
361,fse-fse2024,10.1145/3643734,2,SUCCESS,P,,,,,,
362,fse-fse2024,10.1145/3643742,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
363,fse-fse2024,10.1145/3660817,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
364,fse-fse2024,10.1145/3643739,5,SUCCESS,P,,,,,,
365,fse-fse2024,10.1145/3660828,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
366,fse-fse2024,10.1145/3660765,13,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
367,fse-fse2024,10.1145/3660783,9,SUCCESS,P,,,,,,
368,fse-fse2024,10.1145/3660790,2,SUCCESS,P,,,,,,
369,fse-fse2024,10.1145/3660775,6,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
370,fse-fse2024,10.1145/3643779,12,SUCCESS,P,,,,,,
371,fse-fse2024,10.1145/3660783,2,SUCCESS,P,,,,,,
372,fse-fse2024,10.1145/3660825,8,SUCCESS,P,,,,,,
373,fse-fse2024,10.1145/3643745,2,SUCCESS,P,,,,,,
374,fse-fse2024,10.1145/3660800,1,SUCCESS,P,,,,,,
375,fse-fse2024,10.1145/3660773,1,SUCCESS,P,,,,,,
376,fse-fse2024,10.1145/3643752,1,SUCCESS,P,,,,,,
377,fse-fse2024,10.1145/3660820,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
378,fse-fse2024,10.1145/3660817,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
379,fse-fse2024,10.1145/3660767,2,SUCCESS,T,,,,,,
380,fse-fse2024,10.1145/3643728,7,SUCCESS,P,,,,,,
381,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
382,fse-fse2024,10.1145/3643732,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
383,fse-fse2024,10.1145/3643738,1,SUCCESS,P,,,,,,
384,fse-fse2024,10.1145/3643779,7,SUCCESS,P,,,,,,
385,issta-issta2024,10.1145/3650212.3680360,3,SUCCESS,P,,,,,,
386,issta-issta2024,10.1145/3650212.3680368,1,SUCCESS,P,,,,,,
387,issta-issta2024,10.1145/3650212.3680397,2,SUCCESS,P,,,,,,
388,issta-issta2024,10.1145/3650212.3680320,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
389,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
390,issta-issta2024,10.1145/3650212.3680355,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
391,issta-issta2024,10.1145/3650212.3652142,7,SUCCESS,P,,,,,,
392,issta-issta2024,10.1145/3650212.3680310,1,SUCCESS,P,,,,,,
393,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
394,issta-issta2024,10.1145/3650212.3680307,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
395,issta-issta2024,10.1145/3650212.3680370,6,SUCCESS,P,,,,,,
396,issta-issta2024,10.1145/3650212.3680394,6,SUCCESS,P,,,,,,
397,issta-issta2024,10.1145/3650212.3680331,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
398,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
399,issta-issta2024,10.1145/3650212.3680364,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
400,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
401,issta-issta2024,10.1145/3650212.3680331,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
402,issta-issta2024,10.1145/3650212.3680371,2,SUCCESS,P,,,,,,
403,issta-issta2024,10.1145/3650212.3652114,7,SUCCESS,P,,,,,,
404,issta-issta2024,10.1145/3650212.3680328,8,SUCCESS,P,,,,,,
405,issta-issta2024,10.1145/3650212.3652130,2,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
406,issta-issta2024,10.1145/3650212.3652130,2,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
407,issta-issta2024,10.1145/3650212.3680347,2,SUCCESS,P,,,,,,
408,issta-issta2024,10.1145/3650212.3652108,4,SUCCESS,P,,,,,,
409,issta-issta2024,10.1145/3650212.3680360,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
410,issta-issta2024,10.1145/3650212.3680360,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
411,issta-issta2024,10.1145/3650212.3680323,2,SUCCESS,P,,,,,,
412,issta-issta2024,10.1145/3650212.3652145,3,SUCCESS,P,,,,,,
413,issta-issta2024,10.1145/3650212.3680390,2,SUCCESS,P,,,,,,
414,issta-issta2024,10.1145/3650212.3680336,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
415,issta-issta2024,10.1145/3650212.3680336,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
416,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
417,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
418,issta-issta2024,10.1145/3650212.3680399,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
419,issta-issta2024,10.1145/3650212.3652118,3,SUCCESS,P,,,,,,
420,issta-issta2024,10.1145/3650212.3680401,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
421,issta-issta2024,10.1145/3650212.3680343,1,SUCCESS,P,,,,,,
422,issta-issta2024,10.1145/3650212.3680350,1,SUCCESS,P,,,,,,
423,issta-issta2024,10.1145/3650212.3652139,1,SUCCESS,P,,,,,,
424,issta-issta2024,10.1145/3650212.3680317,2,SUCCESS,P,,,,,,
425,issta-issta2024,10.1145/3650212.3680313,7,SUCCESS,P,,,,,,
426,issta-issta2024,10.1145/3650212.3680378,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,4
427,issta-issta2024,10.1145/3650212.3680386,4,SUCCESS,D,Diagram,Timeline,Timeline,2.0,Multipanel,4
428,issta-issta2024,10.1145/3650212.3652126,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
429,issta-issta2024,10.1145/3650212.3680309,1,SUCCESS,P,,,,,,
430,issta-issta2024,10.1145/3650212.3680395,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
431,issta-issta2024,10.1145/3650212.3680320,1,SUCCESS,P,,,,,,
432,issta-issta2024,10.1145/3650212.3680372,8,SUCCESS,P,,,,,,
433,issta-issta2024,10.1145/3650212.3652106,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,5
434,issta-issta2024,10.1145/3650212.3680391,4,SUCCESS,P,,,,,,
435,issta-issta2024,10.1145/3650212.3680350,6,SUCCESS,P,,,,,,
436,issta-issta2024,10.1145/3650212.3680308,2,SUCCESS,P,,,,,,
437,issta-issta2024,10.1145/3650212.3680383,5,SUCCESS,P,,,,,,
438,issta-issta2024,10.1145/3650212.3680359,2,SUCCESS,P,,,,,,
439,issta-issta2024,10.1145/3650212.3680374,1,SUCCESS,P,,,,,,
440,issta-issta2024,10.1145/3650212.3680316,1,SUCCESS,P,,,,,,
441,issta-issta2024,10.1145/3650212.3652116,5,SUCCESS,P,,,,,,
442,issta-issta2024,10.1145/3650212.3680384,5,SUCCESS,P,,,,,,
443,issta-issta2024,10.1145/3650212.3680310,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
444,fse-fse2024,10.1145/3643765,4,SUCCESS,P,,,,,,
445,fse-fse2024,10.1145/3660777,1,SUCCESS,P,,,,,,
446,fse-fse2024,10.1145/3643781,8,SUCCESS,P,,,,,,
447,fse-fse2024,10.1145/3660809,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
448,fse-fse2024,10.1145/3660802,7,SUCCESS,P,,,,,,
449,fse-fse2024,10.1145/3643729,4,SUCCESS,P,,,,,,
450,fse-fse2024,10.1145/3643740,6,SUCCESS,P,,,,,,
451,fse-fse2024,10.1145/3643773,1,SUCCESS,P,,,,,,
452,fse-fse2024,10.1145/3660770,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
453,fse-fse2024,10.1145/3660782,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
454,fse-fse2024,10.1145/3660793,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
455,fse-fse2024,10.1145/3643749,1,SUCCESS,P,,,,,,
456,fse-fse2024,10.1145/3643769,4,SUCCESS,P,,,,,,
457,fse-fse2024,10.1145/3643752,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
458,fse-fse2024,10.1145/3660789,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
459,fse-fse2024,10.1145/3643740,4,SUCCESS,P,,,,,,
460,fse-fse2024,10.1145/3660816,3,SUCCESS,P,,,,,,
461,fse-fse2024,10.1145/3643767,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Single,1
462,fse-fse2024,10.1145/3660810,2,SUCCESS,P,,,,,,
463,fse-fse2024,10.1145/3643751,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Combination,1
464,fse-fse2024,10.1145/3643751,9,SUCCESS,T,,,,,,
465,fse-fse2024,10.1145/3643734,8,SUCCESS,P,,,,,,
466,fse-fse2024,10.1145/3643729,2,SUCCESS,P,,,,,,
467,fse-fse2024,10.1145/3660774,11,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
468,issta-issta2024,10.1145/3650212.3680316,3,SUCCESS,P,,,,,,
469,issta-issta2024,10.1145/3650212.3680333,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
470,issta-issta2024,10.1145/3650212.3652137,4,SUCCESS,P,,,,,,
471,issta-issta2024,10.1145/3650212.3680372,12,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
472,issta-issta2024,10.1145/3650212.3680362,3,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Single,1
473,issta-issta2024,10.1145/3650212.3652141,9,SUCCESS,P,,,,,,
474,issta-issta2024,10.1145/3650212.3680392,6,SUCCESS,P,,,,,,
475,issta-issta2024,10.1145/3650212.3680334,8,SUCCESS,P,,,,,,
476,issta-issta2024,10.1145/3650212.3680393,3,SUCCESS,P,,,,,,
477,issta-issta2024,10.1145/3650212.3680324,1,SUCCESS,P,,,,,,
478,issta-issta2024,10.1145/3650212.3680367,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
479,issta-issta2024,10.1145/3650212.3652111,2,SUCCESS,P,,,,,,
480,issta-issta2024,10.1145/3650212.3680308,6,SUCCESS,P,,,,,,
481,issta-issta2024,10.1145/3650212.3680357,2,SUCCESS,P,,,,,,
482,issta-issta2024,10.1145/3650212.3652133,4,SUCCESS,P,,,,,,
483,issta-issta2024,10.1145/3650212.3652114,1,SUCCESS,P,,,,,,
484,issta-issta2024,10.1145/3650212.3680303,13,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2.0,Multipanel,3
485,issta-issta2024,10.1145/3650212.3652143,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
486,issta-issta2024,10.1145/3650212.3680375,5,SUCCESS,P,,,,,,
487,issta-issta2024,10.1145/3650212.3680338,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,4
488,issta-issta2024,10.1145/3650212.3680315,3,SUCCESS,P,,,,,,
489,issta-issta2024,10.1145/3650212.3680376,7,SUCCESS,P,,,,,,
490,issta-issta2024,10.1145/3650212.3652141,2,SUCCESS,P,,,,,,
491,issta-issta2024,10.1145/3650212.3680367,2,SUCCESS,P,,,,,,
492,issta-issta2024,10.1145/3650212.3680328,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Combination,1
493,wcre-saner2024,10.1109/SANER60148.2024.00063,1,FAILED,,,,,,,
494,wcre-saner2024,10.1109/SANER60148.2024.00107,5,FAILED,,,,,,,
495,wcre-saner2024,10.1109/SANER60148.2024.00096,5,FAILED,,,,,,,
496,wcre-saner2024,10.1109/SANER60148.2024.00009,6,FAILED,,,,,,,
497,wcre-saner2024,10.1109/SANER60148.2024.00026,7,FAILED,,,,,,,
498,wcre-saner2024,10.1109/SANER60148.2024.00023,2,FAILED,,,,,,,
499,wcre-saner2024,10.1109/SANER60148.2024.00069,4,FAILED,,,,,,,
500,wcre-saner2024,10.1109/SANER60148.2024.00082,1,FAILED,,,,,,,
501,kbse-ase2024,10.1145/3691620.3695541,5,SUCCESS,P,,,,,,
502,kbse-ase2024,10.1145/3691620.3695524,3,SUCCESS,P,,,,,,
503,kbse-ase2024,10.1145/3691620.3695054,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
504,kbse-ase2024,10.1145/3691620.3695025,1,SUCCESS,T,,,,,,
505,kbse-ase2024,10.1145/3691620.3695037,4,SUCCESS,P,,,,,,
506,kbse-ase2024,10.1145/3691620.3695070,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
507,kbse-ase2024,10.1145/3691620.3695024,11,SUCCESS,P,,,,,,
508,kbse-ase2024,10.1145/3691620.3695545,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
509,kbse-ase2024,10.1145/3691620.3695483,6,SUCCESS,P,,,,,,
510,kbse-ase2024,10.1145/3691620.3695506,1,SUCCESS,P,,,,,,
511,kbse-ase2024,10.1145/3691620.3695523,3,SUCCESS,P,,,,,,
512,kbse-ase2024,10.1145/3691620.3695514,2,SUCCESS,P,,,,,,
513,kbse-ase2024,10.1145/3691620.3695056,6,SUCCESS,P,,,,,,
514,kbse-ase2024,10.1145/3691620.3695550,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
515,kbse-ase2024,10.1145/3691620.3695493,5,SUCCESS,P,,,,,,
516,kbse-ase2024,10.1145/3691620.3695008,2,SUCCESS,P,,,,,,
517,kbse-ase2024,10.1145/3691620.3695546,7,SUCCESS,D,Point,Scatter Plot,Bubble Chart,2.0,Grouped,1
518,kbse-ase2024,10.1145/3691620.3695499,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Grouped,1
519,kbse-ase2024,10.1145/3691620.3695524,7,SUCCESS,T,,,,,,
520,kbse-ase2024,10.1145/3691620.3695487,2,SUCCESS,P,,,,,,
521,kbse-ase2024,10.1145/3691620.3695013,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
522,kbse-ase2024,10.1145/3691620.3694983,2,SUCCESS,P,,,,,,
523,kbse-ase2024,10.1145/3691620.3695512,7,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
524,kbse-ase2024,10.1145/3691620.3695064,2,SUCCESS,P,,,,,,
525,kbse-ase2024,10.1145/3691620.3695552,5,SUCCESS,P,,,,,,
526,icse-icse2024,10.1145/3597503.3639122,1,SUCCESS,T,,,,,,
527,icse-icse2024,10.1145/3597503.3639584,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
528,icse-icse2024,10.1145/3597503.3639206,3,SUCCESS,P,,,,,,
529,icse-icse2024,10.1145/3597503.3639128,5,SUCCESS,P,,,,,,
530,icse-icse2024,10.1145/3597503.3639186,10,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
531,icse-icse2024,10.1145/3597503.3639090,1,SUCCESS,P,,,,,,
532,icse-icse2024,10.1145/3597503.3623300,5,SUCCESS,P,,,,,,
533,icse-icse2024,10.1145/3597503.3639185,3,SUCCESS,P,,,,,,
534,icse-icse2024,10.1145/3597503.3639207,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Single,1
535,icse-icse2024,10.1145/3597503.3639167,1,SUCCESS,P,,,,,,
536,icse-icse2024,10.1145/3597503.3639170,7,SUCCESS,D,Line,Density Plot,Density Plot,2.0,Multipanel,6
537,icse-icse2024,10.1145/3597503.3639081,3,SUCCESS,D,Line,Density Plot,Density Plot,2.0,Single,1
